	artist_name	artist_id	release_name	release_id	label_name	styles	price	year	artist_page_url	gender
194	45 acp	3649987	change of tone	2919913-02	l.i.e.s.	deep house	6.24	2015	/artist/5e2c7f29-291b-47e7-9053-018c0c058f00	
195	4am	7036741	peng ting	3934362-02	rah boy	hip hop|r&b	1.04	2018	/artist/a67fc4f9-5148-4d27-b06f-6462d456e400	
196	4am	7036741	album sampler	4094851-02	glasgow underground	deep house	4.16	1997	/artist/a67fc4f9-5148-4d27-b06f-6462d456e400	
197	4am	7036741	shipwrecked	4094850-02	glasgow underground	deep house	2.08	1997	/artist/a67fc4f9-5148-4d27-b06f-6462d456e400	
198	4am	7036741	wanted ep	2475419-02	pilot	bass	4.16	2014	/artist/a67fc4f9-5148-4d27-b06f-6462d456e400	
199	4am	7036741	illusion	2618809-02	pilot	funky|club house	1.04	2014	/artist/a67fc4f9-5148-4d27-b06f-6462d456e400	
200	4am	7036741	illusion ep	2632971-02	pilot	funky|club house	4.16	2014	/artist/a67fc4f9-5148-4d27-b06f-6462d456e400	
201	4am	7036741	us (remixes)	3556824-02	moving castle	electro	4.16	2017	/artist/a67fc4f9-5148-4d27-b06f-6462d456e400	
202	4beat club	666218	winter sampler	1901537-02	blockhead	funky|club house	5.2	2012	/artist/81435053-e1a2-48a4-adfd-e89f310c7b38	
203	4beat club	666218	rejoice	3626143-02	blockhead	minimal|tech house	4.16	2017	/artist/81435053-e1a2-48a4-adfd-e89f310c7b38	
204	4beatclub	666218	gettin' hot	3047269-02	savoir faire mique	deep house	3.12	2016		
205	4beatclub	666218	le voyeur ep	2850048-02	different attitudes	disco|nu-disco	2.08	2015		
206	4beatclub	666218	proof of love ep	2471425-02	different attitudes	deep house	3.12	2014		
207	4beatclub	666218	total recall ep	2031940-02	perception music	deep house	3.12	2012		
208	4beatclub	666218	cicadas	3138755-02	nightbird	deep house	1.04	2016		
209	4beatclub	666218	clap your hands	3026173-02	nightbird	deep house	3.12	2016		
210	4beatclub	666218	goldhawk grooves ep	2037433-02	nightbird	deep house	4.16	2012		
211	4beatclub	666218	trust me	2064490-02	ospina digital	funky|club house	3.12	2012		
212	4beatclub	666218	soul food ep	2753810-02	freche fruchte	deep house	3.12	2015		
213	4beatclub	666218	tonight ep	2418824-02	charmed life	deep house	2.08	2014		
214	4beatclub	666218	do you feel me	2120651-02	deepmentality	deep house	2.08	2013		
215	4beatclub	666218	amore	2678280-02	erotica	deep house	3.12	2015		
216	4d	2893	violince	3988678-02	sub-label	drum and bass	3.12	2018	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
217	4d	2893	koto chop ep	3859669-02	little rascal	drum and bass	3.12	2018	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
218	4d	2893	acid	3734254-02	flying rhino	psy|goa trance	2.08	2018	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
219	4d	2893	amazon	3696365-02	flying rhino	psy|goa trance	2.08	2018	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
220	4d	2893	phantom planet	3722609-02	triplicate audio	drum and bass	2.08	2018	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
221	4d	2893	liquidtek vol 2	1895948-02	liquid	minimal|tech house	4.16	2012	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
222	4d	2893	hear this	3711917-02	maad ting	drum and bass	1.04	2018	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
223	4d	2893	coyote ep	3455516-02	triplicate audio	drum and bass	4.16	2017	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
224	4d	2893	triple a ep	3419348-02	triplicate audio	drum and bass	4.16	2017	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
225	4d	2893	triplicate audio remixes vol 1	3616479-02	triplicate audio	drum and bass	4.16	2017	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
226	4d	2893	arcadia	2793002-02	flying rhino	psy|goa trance	2.08	2015	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
227	4d	2893	nightclub	2561962-02	groove	deep house	1.04	2014	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
228	4d	2893	organic	2034574-02	beatmodul	minimal|tech house	2.08	2012	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
229	4d	2893	udontnome	1285196-02	nam nam	progressive house	2.08	2008	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
230	4d	2893	satisfaction	2972577-02	cloudburst	drum and bass	1.04	2015	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
231	4d	2893	damage ep	1772161-02	4 digital audio	minimal|tech house	3.12	2011	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
232	4d	2893	cycles ep	1669856-02	4 digital audio	techno	2.08	2011	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
233	4d	2893	stryker ep	2151584-02	4 digital audio	techno	2.08	2013	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
234	4d	2893	stargen ep	1577607-02	4 digital audio	progressive house	2.08	2010	/artist/1bbda54c-7a99-4089-bbee-b184c691790f	
235	4noize	7036742	you know (remixes)	2527573-02	blanco y negro	progressive house	3.12	2014		
236	4noize	7036742	culture cocktails	2522438-02	blanco y negro	progressive house	2.08	2014		
237	4noize	7036742	dance free	2395344-02	blanco y negro	progressive house	2.08	2014		
238	4noize	7036742	one more time	2378325-02	vendetta	progressive house	1.04	2014		
239	4noize	7036742	typhoon	2422219-02	vendetta	progressive house	2.08	2014		
240	4speakers	1516836	techno friendly 2ls 2 dance	1325119-02	dj friendly	minimal|tech house	12.48	2008	/artist/d1d3e67f-44d7-42f1-9745-8940bf50dd00	
241	4speakers	1516836	united by groove	1340618-02	dj friendly	minimal|tech house	18.72	2008	/artist/d1d3e67f-44d7-42f1-9745-8940bf50dd00	
242	4speakers	1516836	frequency spectrum	1678953-02	2ls 2 dance	progressive house	1.04	2011	/artist/d1d3e67f-44d7-42f1-9745-8940bf50dd00	
243	4t recordings	3543	double density	1266289-02	output	experimental|electronic	2.08	1997	/artist/fc1b46ef-2d86-4248-a2c9-18d64f27402a	
244	4th measure men	9504	4 you	3715026-02	4 to the floor	funky|club house	6.24	2018	/artist/dfddae02-62c8-43c0-9972-3e42c0225238	
245	4th measure men	9504	repopulation ep	3037907-02	repopulate mars	deep house	3.12	2016	/artist/dfddae02-62c8-43c0-9972-3e42c0225238	
246	4th measure men	9504	the need & the keep	4058129-02	groove alert	funky|club house	3.12	1997	/artist/dfddae02-62c8-43c0-9972-3e42c0225238	
247	4tune 500	7036743	you gotta believe	1324506-02	destined	electro house	2.08	2007	/artist/9781e8b3-84c8-4a4a-8006-9e8dffb0271e	
248	4u	7036744	the rhythm of emotion	1570349-02	do it yourself  group	funky|club house	4.16	2009	/artist/baf0e2bb-95d0-4bb2-882e-bf2829cce84c	
249	4u	7036744	day started	2930233-02	norvis	deep house	3.12	2015	/artist/baf0e2bb-95d0-4bb2-882e-bf2829cce84c	
250	4u	7036744	low bpm brazil vol 1	3159101-02	hub	progressive house	4.16	2016	/artist/baf0e2bb-95d0-4bb2-882e-bf2829cce84c	
251	4u	7036744	way out	2691788-02	gracio	dirty dubstep|trap|grime	1.04	2015	/artist/baf0e2bb-95d0-4bb2-882e-bf2829cce84c	
252	4x4	4223	sushi lips	4079493-02	oro	electro	1.04	2019	/artist/23f112e1-871f-4011-84cb-d6795d08d701	
253	4x4	4223	ill fly	4045190-02	oro	techno	1.04	2019	/artist/23f112e1-871f-4011-84cb-d6795d08d701	
254	4x4	4223	nashville 2 baltimore	4015578-02	oro	techno	1.04	2019	/artist/23f112e1-871f-4011-84cb-d6795d08d701	
255	4x4	4223	air mattress	3986164-02	oro	minimal|tech house	1.04	2019	/artist/23f112e1-871f-4011-84cb-d6795d08d701	
256	4x4	4223	soupu vs akwaaba	1970451-02	soupu	uk garage	3.12	2012	/artist/23f112e1-871f-4011-84cb-d6795d08d701	
257	4x4	4223	waste & power	1964950-02	akwaaba	dancehall|ragga	12.48	2012	/artist/23f112e1-871f-4011-84cb-d6795d08d701	
258	4x4	4223	miss doctor (remixed)	1680933-02	akwaaba	broken beat|nu jazz	6.24	2011	/artist/23f112e1-871f-4011-84cb-d6795d08d701	
259	4zzz1	81131	pilldriver ep	3585497-02	psychocandies	techno	3.12	2018		
260	4zzz1	81131	no control	2833558-02	psychocandies	minimal|tech house	2.08	2015		
261	4zzz1	81131	underwater frequencys	3245610-02	psychocandies	techno	2.08	2016		
262	4zzz1	81131	bombtrain ep	2003531-02	psychocandies	techno	3.12	2012		
263	4zzz1	81131	acid nachos ep	2180094-02	psychocandies	techno	6.24	2013		
264	4zzz1	81131	lick it ep	1938882-02	psychocandies	techno	3.12	2012		
265	4zzz1	81131	untitled ep 10	2464304-02	psychocandies	techno	6.24	2014		
266	4zzz1	81131	here we go ep	3447234-02	psychocandies	techno	4.16	2017		
267	5 mic cluster	7036745	gamblin'	1266300-02	output	electro house	1.04	2006	/artist/26bbcb1c-a55f-4f37-a63b-b35fbcd5feb3	
268	60 miles	7036746	satisfy	3737122-02	60 miles music	techno	2.08	2018	/artist/561d854a-6a28-4aa7-8c99-323e6ce46c2a	Male
269	60 miles	7036746	persian moon	3340988-02	60 miles music	techno	2.08	2017	/artist/561d854a-6a28-4aa7-8c99-323e6ce46c2a	Male
270	60 miles	7036746	million dollar what?	3340985-02	60 miles music	techno	3.12	2017	/artist/561d854a-6a28-4aa7-8c99-323e6ce46c2a	Male
271	64 bit	7036747	virtual discotech 1.0	1206060-02	beam traxx	pop trance	6.24	2005	/artist/dc581b89-8164-445f-93fa-b01ce3faed81	
272	68 beats	5595	jack to the bassline	4072204-02	juicy traxx	minimal|tech house	1.04	2019	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
273	68 beats	5595	jack to the bassline (gianni ruocco & dj kk mix)	4072498-02	juicy traxx	minimal|tech house	2.08	2019	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
274	68 beats	5595	jack to the bassline	3954344-02	juicy traxx	funky|club house	2.08	2018	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
275	68 beats	5595	jinga	3513987-02	nervous	minimal|tech house	1.04	2017	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
276	68 beats	5595	noise	1817705-02	juicy	electro house	3.12	2011	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
277	68 beats	5595	the funk is funking up my mind	1362384-02	asphault / emg	progressive house	3.12	2008	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
278	68 beats	5595	afterhours	1362385-02	asphault / emg	progressive house	3.12	2008	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
279	68 beats	5595	free your mind	1362371-02	asphault / emg	progressive house	2.08	2008	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
280	68 beats	5595	afterhours (to the underground)	1362396-02	asphault / emg	funky|club house	2.08	2008	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
281	68 beats	5595	come closer	1362680-02	asphault / emg	progressive house	3.12	2008	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
282	68 beats	5595	total insanity	1362712-02	asphault / emg	progressive house	3.12	2008	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
283	68 beats	5595	set me free	1610159-02	juicy	electro house	5.2	2010	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
284	68 beats	5595	number 7	1482734-02	juicy	electro house	2.08	2009	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
285	68 beats	5595	are you listening (remixes)	1611447-02	juicy	progressive house	3.12	2010	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
286	68 beats	5595	are you listening	1607819-02	juicy	electro house	3.12	2010	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
287	68 beats	5595	the phunk	3610848-02	sixty8beats	minimal|tech house	2.08	2017	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
288	68 beats	5595	come back to the sound	3590047-02	sixty8beats	minimal|tech house	2.08	2017	/artist/5a8f9050-3831-457b-b987-c3b8610a8931	Male
289	69	871	the legendary adventures of a filter king	3384288-02	planet e communications	techno	19.76	2010	/artist/00784bd3-de54-49f0-8439-fc388b508040	Male
290	69	871	poi et pas	3383713-02	planet e communications	techno	2.08	2013	/artist/00784bd3-de54-49f0-8439-fc388b508040	Male
291	69	871	rockin ep	2111056-02	vindico	techno	3.12	2013	/artist/00784bd3-de54-49f0-8439-fc388b508040	Male
292	6d22	2474671	dragon's path ep	4090913-02	midnight shift	techno	4.16	2018		
293	6feet	5255984	microgranny ep	3507063-02	ornaments	deep house	4.16	2017		
294	6th avenue	209071	one2mny	1359801-02	playectra	progressive house	2.08	2008	/artist/f3b3931d-950b-4193-93e7-45812f513cb9	
295	6th element	7036748	turntable	1309703-02	stop and go	funky|club house	2.08	2008	/artist/6a628a7d-a7f8-444d-ab35-c393789bdabb	
296	6th element	7036748	together	1297742-02	link	progressive house	2.08	2008	/artist/6a628a7d-a7f8-444d-ab35-c393789bdabb	
297	6th floor	3341963	spiral staircase ep	1736661-02	cosm	psy|goa trance	4.16	2011	/artist/74dfb08a-3cd1-4848-9881-5d5be586fc1c	
298	6th floor	3341963	the elements: water ep	2876447-02	cosm	psy|goa trance	4.16	2015	/artist/74dfb08a-3cd1-4848-9881-5d5be586fc1c	
299	6tma	116983	moog your body vol 2	4088969-02	polybius trax	techno	4.16	2019		
300	6tma	116983	moog your body vol 1	4088717-02	polybius trax	deep house	4.16	2019		
301	7	3870	the middle	3773409-02	major	progressive house	15.6	2018	/artist/ec1ba526-0a6b-47c8-ba4a-e6b66c192a3e	Male
302	7	3870	the fever ep	2350013-02	nice n ripe	uk garage	4.16	1997	/artist/ec1ba526-0a6b-47c8-ba4a-e6b66c192a3e	Male
303	7	3870	usual suspects	3139542-02	trau-ma	techno	4.16	2016	/artist/ec1ba526-0a6b-47c8-ba4a-e6b66c192a3e	Male
304	7	3870	work from home	3208089-02	major	progressive house	5.2	2016	/artist/ec1ba526-0a6b-47c8-ba4a-e6b66c192a3e	Male
305	7	3870	work from home 2017	3355173-02	major	progressive house	8.32	2017	/artist/ec1ba526-0a6b-47c8-ba4a-e6b66c192a3e	Male
306	7	3870	...then i corrupt youth	4100726-02	rescue	rock	14.56	2001	/artist/ec1ba526-0a6b-47c8-ba4a-e6b66c192a3e	Male
307	7 deadly sins	243712	anger	2054534-02	ocean dark	electro house	2.08	2005	/artist/955079c4-80dd-4bce-8455-fb151f5f8477	
308	77 karat gold	7036749	wannafunkwitu	2800237-02	jazzy sport	funky|club house	11.44	2015	/artist/f50a2e37-ae67-47a3-8462-8655be2109fb	
309	7th heaven	154973	don't make me wait part 1 (feat donna gardier-elliott)	3597343-02	ego	euro dance|pop dance	9.36	2017	/artist/bc06f2f8-817c-4c58-a1ce-cdae16a8b617	
310	7th heaven	154973	this is your life	1406004-02	kontor	funky|club house	10.4	2009	/artist/bc06f2f8-817c-4c58-a1ce-cdae16a8b617	
311	7th heaven	154973	don't make me wait part 2 (feat donna gardier-elliott)	3597296-02	ego	progressive house	10.4	2017	/artist/bc06f2f8-817c-4c58-a1ce-cdae16a8b617	
312	7th street	313719	4 everybody (italo disco)	3320848-02	we love italo disco	funky|club house	4.16	2017	/artist/09671289-1404-445f-9a5a-b027f3353ede	
313	7th street	313719	love is	1566920-02	unistory	funky|club house	2.08	2010	/artist/09671289-1404-445f-9a5a-b027f3353ede	
314	7th street	313719	4 everybody	1566952-02	unistory	funky|club house	4.16	2010	/artist/09671289-1404-445f-9a5a-b027f3353ede	
315	7th street	313719	everybody	1960723-02	ot elenco	euro dance|pop dance	4.16	2012	/artist/09671289-1404-445f-9a5a-b027f3353ede	
316	8 channels	1850	excursions into techno soul	1448184-02	poker flat digital	minimal|tech house	3.12	2009	/artist/b6a722a5-e776-43e4-a3a3-2bfa74b0fb44	
317	8 channels	1850	jazztron from cybertron	2270283-02	cinematic	minimal|tech house	4.16	2010	/artist/b6a722a5-e776-43e4-a3a3-2bfa74b0fb44	
318	8 channels	1850	indigo	1496597-02	ransom notes footnotes	minimal|tech house	4.16	2009	/artist/b6a722a5-e776-43e4-a3a3-2bfa74b0fb44	
319	8 channels	1850	jazzatron from cybertron	3848620-02	cinematic	minimal|tech house	4.16	2010	/artist/b6a722a5-e776-43e4-a3a3-2bfa74b0fb44	
320	8 hertz	2756548	consumed	4025645-02	immunitet	uplifting trance	1.04	2019	/artist/e565823c-c340-41d3-9936-528c875043c7	
321	8 hertz	2756548	artificial intelligence	4022106-02	immunitet	minimal|tech house	1.04	2019	/artist/e565823c-c340-41d3-9936-528c875043c7	
322	8 hertz	2756548	intensity	4022105-02	immunitet	drum and bass	1.04	2019	/artist/e565823c-c340-41d3-9936-528c875043c7	
323	8 hertz	2756548	anastasia	3951118-02	immunitet	progressive house	1.04	2018	/artist/e565823c-c340-41d3-9936-528c875043c7	
324	8 hertz	2756548	wait for spring	3061949-02	immunitet	progressive house	4.16	2016	/artist/e565823c-c340-41d3-9936-528c875043c7	
325	8 hertz	2756548	snakes around	3568063-02	immunitet	minimal|tech house	1.04	2017	/artist/e565823c-c340-41d3-9936-528c875043c7	
326	8 hertz	2756548	1138	3607194-02	immunitet	progressive house	1.04	2018	/artist/e565823c-c340-41d3-9936-528c875043c7	
327	8 hertz	2756548	why not	3607190-02	immunitet	minimal|tech house	2.08	2018	/artist/e565823c-c340-41d3-9936-528c875043c7	
328	8 hertz	2756548	moments	3605702-02	immunitet	minimal|tech house	3.12	2017	/artist/e565823c-c340-41d3-9936-528c875043c7	
329	8 hertz	2756548	riginia	3607031-02	immunitet	minimal|tech house	1.04	2017	/artist/e565823c-c340-41d3-9936-528c875043c7	
330	8 hertz	2756548	tunnel ep	2161404-02	divine techno	minimal|tech house	3.12	2013	/artist/e565823c-c340-41d3-9936-528c875043c7	
331	8 hertz	2756548	thunder ep	2172717-02	divine techno	minimal|tech house	3.12	2013	/artist/e565823c-c340-41d3-9936-528c875043c7	
332	8 hertz	2756548	local area	2344556-02	8 hertz	techno	4.16	2013	/artist/e565823c-c340-41d3-9936-528c875043c7	
333	8 hertz	2756548	riginia	2665499-02	8 hertz	minimal|tech house	8.32	2014	/artist/e565823c-c340-41d3-9936-528c875043c7	
334	8 hertz	2756548	pray	2833744-02	8 hertz	uplifting trance	5.2	2015	/artist/e565823c-c340-41d3-9936-528c875043c7	
335	8 hertz	2756548	mantle	2774568-02	8 hertz	minimal|tech house	3.12	2015	/artist/e565823c-c340-41d3-9936-528c875043c7	
336	8 hertz	2756548	chaos theory	2712461-02	tht	balearic|downtempo	6.24	2015	/artist/e565823c-c340-41d3-9936-528c875043c7	
337	8 hertz	2756548	mixdowns	2596374-02	8 hertz	minimal|tech house	5.2	2014	/artist/e565823c-c340-41d3-9936-528c875043c7	
338	8 hertz	2756548	techno mixdowns	2522161-02	tht	minimal|tech house	4.16	2014	/artist/e565823c-c340-41d3-9936-528c875043c7	
339	8 hertz	2756548	house mixdowns	2522191-02	8 hertz	minimal|tech house	10.4	2014	/artist/e565823c-c340-41d3-9936-528c875043c7	
340	8 hertz	2756548	sol 31	3035456-02	tht	drum and bass	4.16	2016	/artist/e565823c-c340-41d3-9936-528c875043c7	
341	8 hertz	2756548	metamorphosis	2882294-02	8 hertz	techno	4.16	2015	/artist/e565823c-c340-41d3-9936-528c875043c7	
342	8 hertz	2756548	moments	2149480-02	tht	electro house	3.12	2013	/artist/e565823c-c340-41d3-9936-528c875043c7	
343	8 hertz	2756548	infra	2231981-02	8 hertz	techno	10.4	2013	/artist/e565823c-c340-41d3-9936-528c875043c7	
344	8 hertz	2756548	surprise	2023751-02	tht	electro house	10.4	2012	/artist/e565823c-c340-41d3-9936-528c875043c7	
345	8 hertz	2756548	welcome	1953996-02	8 hertz	techno	1.04	2012	/artist/e565823c-c340-41d3-9936-528c875043c7	
346	8 hertz	2756548	too late	1955267-02	8 hertz	techno	1.04	2012	/artist/e565823c-c340-41d3-9936-528c875043c7	
347	8 hertz	2756548	ritual	1954530-02	8 hertz	techno	1.04	2012	/artist/e565823c-c340-41d3-9936-528c875043c7	
348	8 hertz	2756548	another	1968016-02	8 hertz	progressive house	6.24	2012	/artist/e565823c-c340-41d3-9936-528c875043c7	
349	8 hertz	2756548	sunrise of friendship	1977288-02	8 hertz	progressive house	8.32	2012	/artist/e565823c-c340-41d3-9936-528c875043c7	
350	8 hertz	2756548	happy end	2143482-02	tht	progressive house	3.12	2013	/artist/e565823c-c340-41d3-9936-528c875043c7	
351	8 hertz	2756548	my fail	2988722-02	tht	uplifting trance	1.04	2016	/artist/e565823c-c340-41d3-9936-528c875043c7	
352	808 mate	1492798	workshop 15	3844651-02	workshop	deep house	3.12	2013	/artist/a3354489-2dfd-47f1-85ce-aadd3c1f1f44	
353	84pc	7036750	sun gaze ii	3075033-02	multi culti	balearic|downtempo	4.16	2016		
354	86deep	105600	go like this ep	2792087-02	unique2rhythm	uk garage	2.08	2015		
355	86deep	105600	musica	2859100-02	unique2rhythm	deep house	1.04	2015		
356	86deep	105600	hot night	3139145-02	unique2rhythm	deep house	2.08	2016		
357	86deep	105600	tommie dubs	3029390-02	unique2rhythm	deep house	2.08	2016		
358	86deep	105600	so many styles	2936608-02	unique2rhythm	funky|club house	2.08	2015		
359	86deep	105600	slave to the rhythm	2320889-02	freeze dried	deep house	2.08	2013		
360	8prn	3994028	time waste	2136684-02	jellyfish	experimental|electronic	5.2	2013	/artist/1e937d52-e3a5-45e0-a68c-41020f3797a4	
361	8prn	3994028	continuums vol 1	2885189-02	modern math	techno	4.16	2015	/artist/1e937d52-e3a5-45e0-a68c-41020f3797a4	
362	95 north	56949	da hooligans	3326422-02	henry street music	funky|club house	10.4	1996	/artist/cd318779-cec3-4902-a9b3-3811201507d3	
363	95 north	56949	the funky stuff ep	3722152-02	soulfuric trax	funky|club house	4.16	2018	/artist/cd318779-cec3-4902-a9b3-3811201507d3	
364	95 north	56949	let yourself go (the remixes)	2533907-02	danse club	deep house	6.24	2013	/artist/cd318779-cec3-4902-a9b3-3811201507d3	
365	95 north	56949	the request	1362705-02	sfp	funky|club house	3.12	2008	/artist/cd318779-cec3-4902-a9b3-3811201507d3	
366	95 north	56949	do you really want it?	1230226-02	large	deep house	3.12	2006	/artist/cd318779-cec3-4902-a9b3-3811201507d3	
367	95 north	56949	jazz ascension	1294878-02	large	deep house	4.16	1998	/artist/cd318779-cec3-4902-a9b3-3811201507d3	
368	95 north	56949	forever underground	1294879-02	large	deep house	4.16	1998	/artist/cd318779-cec3-4902-a9b3-3811201507d3	
369	95 north	56949	sun goddess	1294880-02	large	funky|club house	3.12	1999	/artist/cd318779-cec3-4902-a9b3-3811201507d3	
370	95 north	56949	red sun groove	1240412-02	henry street music	funky|club house	3.12	2007	/artist/cd318779-cec3-4902-a9b3-3811201507d3	
371	95 north	56949	check it out	1240415-02	henry street music	funky|club house	4.16	2007	/artist/cd318779-cec3-4902-a9b3-3811201507d3	
